timestamp,open,high,low,close,volume
2025-12-27 10:16:00,0.003048697008338641,0.003048697008338641,0.003048697008338641,0.003048697008338641,58.5849089033839
2025-12-27 10:19:00,0.003048697008338641,0.003059654351936656,0.003048697008338641,0.003059654351936656,180.50803342279895
2025-12-27 10:20:00,0.003059654351936656,0.0030768068550025237,0.003059654351936656,0.0030768068550025237,0.3410139648454646
2025-12-27 10:21:00,0.0030768068550025237,0.0031089650435953617,0.0030768068550025237,0.0031089650435953617,21.232332988315864
2025-12-27 10:23:00,0.0031089650435953617,0.0031089650435953617,0.0030776030630686566,0.0030776030630686566,10.5083642065306
2025-12-27 10:27:00,0.0030776030630686566,0.003110080571159399,0.0030776030630686566,0.003110080571159399,69.15812024565412
2025-12-27 10:29:00,0.003110080571159399,0.003110080571159399,0.0030773528119391385,0.0030773528119391385,1.9111479210606854
2025-12-27 10:30:00,0.0030773528119391385,0.0030773528119391385,0.003076540893433495,0.003076540893433495,59.0608475101267
2025-12-27 10:31:00,0.003076540893433495,0.003109791042773644,0.003076540893433495,0.003109791042773644,92.3553091634997
2025-12-27 10:32:00,0.003109791042773644,0.0031386888578827693,0.003109791042773644,0.0031386888578827693,132.19916116707302
2025-12-27 10:33:00,0.0031386888578827693,0.0031954710662707355,0.0031386888578827693,0.0031954710662707355,2.1159375314453057
2025-12-27 10:34:00,0.0031954710662707355,0.0033317262751513628,0.0031954710662707355,0.0033317262751513628,2073.1064598242765
2025-12-27 10:35:00,0.0033317262751513628,0.0033317262751513628,0.0032977501487896316,0.0032977501487896316,50.959737550070834
2025-12-27 10:37:00,0.0032977501487896316,0.0033449313205682124,0.0032977501487896316,0.0033449313205682124,374.13881370878465
2025-12-27 10:38:00,0.0033449313205682124,0.0034133511246756403,0.0033449313205682124,0.003411164864259027,1849.7002351227145
2025-12-27 10:39:00,0.003411164864259027,0.003438676771854362,0.003411164864259027,0.003417463333328382,469.90837403370534
2025-12-27 10:41:00,0.003417463333328382,0.00345567535821491,0.003417463333328382,0.0034322117485775286,669.8259772926599
2025-12-27 10:42:00,0.0034322117485775286,0.0034322117485775286,0.0034055142808076815,0.0034055142808076815,450.90863558328715
2025-12-27 10:44:00,0.0034055142808076815,0.0034055142808076815,0.0033887813229030294,0.0033887813229030294,635.1480660551607
2025-12-27 10:45:00,0.0033887813229030294,0.0033887813229030294,0.003369768575917677,0.003369768575917677,9.645883019900054
2025-12-27 10:46:00,0.003369768575917677,0.003369768575917677,0.0033000998738725172,0.0033000998738725172,2024.8340379753865
2025-12-27 10:49:00,0.0033000998738725172,0.0036396661915701596,0.0033000998738725172,0.0036380018511622996,605.9233540460399
2025-12-27 10:50:00,0.0036380018511622996,0.003650413890556157,0.0036091856698260085,0.003650413890556157,1128.5903349474195
2025-12-27 10:52:00,0.003650413890556157,0.003650413890556157,0.0036222907017283983,0.0036222907017283983,91.97169977446502
2025-12-27 10:53:00,0.0036222907017283983,0.0036222907017283983,0.0036010774508779568,0.0036010774508779568,611.9445042360006
2025-12-27 10:54:00,0.0036010774508779568,0.0036246719947032667,0.0035770269678606307,0.0035770269678606307,243.142595207689
2025-12-27 10:55:00,0.0035770269678606307,0.0035770269678606307,0.003569806205109502,0.003569806205109502,122.84629883717177
2025-12-27 10:56:00,0.003569806205109502,0.0036119322041181377,0.003569806205109502,0.0036119322041181377,0.8392120296876775
2025-12-27 10:57:00,0.0036119322041181377,0.0036119322041181377,0.003574631452213081,0.003574631452213081,39.35023210051738
2025-12-27 10:58:00,0.003574631452213081,0.0035791896802213124,0.003574631452213081,0.0035791896802213124,288.7067066155029
2025-12-27 10:59:00,0.0035791896802213124,0.0035791896802213124,0.0035705968188393207,0.0035705968188393207,28.564774550714567
