timestamp,open,high,low,close,volume
2025-11-27 08:01:00+00:00,143.73378281178296,143.89802828777601,143.6435241197998,143.84330953894872,40336.28033042593
2025-11-27 08:02:00+00:00,143.84330953894872,143.96185978846918,143.63252292054491,143.70839765811365,39102.94461003507
2025-11-27 08:03:00+00:00,143.70839765811365,143.84001763511682,143.45938853167152,143.4955606490375,36743.902388454
2025-11-27 08:04:00+00:00,143.4955606490375,143.58711805987622,143.3296827698549,143.50278059318424,39667.347749574204
2025-11-27 08:05:00+00:00,143.50278059318424,143.60017211981986,143.34854022281058,143.51304937595413,36337.518098110806
2025-11-27 08:06:00+00:00,143.51304937595413,143.6353478477574,143.39038534828836,143.58494035616454,35025.75456756618
2025-11-27 08:07:00+00:00,143.58494035616454,143.6338480756305,143.3252860936781,143.46026718133024,36799.67162888827
2025-11-27 08:08:00+00:00,143.46026718133024,143.5293109811367,143.31461902888282,143.39657587176296,40293.92646251596
2025-11-27 08:09:00+00:00,143.39657587176296,143.50152200664192,143.28507682711347,143.38060744740088,36375.5551560592
2025-11-27 08:10:00+00:00,143.38060744740088,143.5338745617296,143.25509953876139,143.35363469534548,36164.54476909625
2025-11-27 08:11:00+00:00,143.35363469534548,143.45018097188841,143.18506753889693,143.30195422502283,41931.256010096964
2025-11-27 08:12:00+00:00,143.30195422502283,143.49777712401925,143.21803168317967,143.33777496513704,40945.48041211105
2025-11-27 08:13:00+00:00,143.33777496513704,143.44708161687728,142.9252995220563,143.0647318155727,60915.02370632514
2025-11-27 08:14:00+00:00,143.0647318155727,143.2196439682036,142.93806252708853,143.08944425534057,39641.31697540321
2025-11-27 08:15:00+00:00,143.08944425534057,143.21591432004993,142.96438110045085,143.09896244793956,40653.24430554705
2025-11-27 08:16:00+00:00,143.09896244793956,143.1762784325508,142.87156996903562,142.9628513894433,32818.01608895997
2025-11-27 08:17:00+00:00,142.9628513894433,143.09187698076056,142.76031149862064,142.95249404743782,39294.79479631606
2025-11-27 08:18:00+00:00,142.95249404743782,143.00843172490468,142.6953451973764,142.73923889769557,41463.89206603718
2025-11-27 08:19:00+00:00,142.73923889769557,142.84504675788835,142.59997409608948,142.68959207019088,35728.07353228604
2025-11-27 08:20:00+00:00,142.68959207019088,142.85660438294607,142.54407392114132,142.72196078942395,43036.09072521517
2025-11-27 08:21:00+00:00,142.72196078942395,142.8105875798075,142.51712254221397,142.67601759901007,36189.10751385417
2025-11-27 08:22:00+00:00,142.67601759901007,142.80221042770825,142.4703064462584,142.719847244476,38904.31915133425
2025-11-27 08:23:00+00:00,142.719847244476,142.73841753666682,142.34102414197758,142.45354698181916,44935.529087200855
2025-11-27 08:24:00+00:00,142.45354698181916,142.6997367859415,142.38910300628294,142.61550183345088,33642.04901093402
2025-11-27 08:25:00+00:00,142.61550183345088,142.80492953857663,142.47880638476994,142.62468252561598,30022.285879661948
2025-11-27 08:26:00+00:00,142.62468252561598,142.7529333072041,142.48574956899694,142.5160921614154,28807.92627486775
2025-11-27 08:27:00+00:00,142.5160921614154,142.72846491630003,142.42088513114896,142.51479925170204,29325.05990591091
2025-11-27 08:28:00+00:00,142.51479925170204,142.62237756016972,142.22932948176987,142.37880400793074,37522.834463161
2025-11-27 08:29:00+00:00,142.37880400793074,142.54567510716777,142.2865491622922,142.44228739850868,29783.49785086788
2025-11-27 08:30:00+00:00,142.44228739850868,142.5192743403435,142.18809888932608,142.37238735451132,26975.7456284969
2025-11-27 08:31:00+00:00,142.37238735451132,142.50824261239686,142.19251133702187,142.19251133702187,29973.63041271598
2025-11-27 08:32:00+00:00,142.19251133702187,142.45250311017944,142.13534302858056,142.34925597220771,36458.57455979717
2025-11-27 08:33:00+00:00,142.34925597220771,142.45883081383107,142.15235599309014,142.3222171629033,35903.122037388275
2025-11-27 08:34:00+00:00,142.3222171629033,142.45477426668194,142.08936468017933,142.38451838336024,36426.09887707693
2025-11-27 08:35:00+00:00,142.38451838336024,142.55345008158267,142.20641091650282,142.44293203562063,34902.10602190529
2025-11-27 08:36:00+00:00,142.44293203562063,142.69196515151816,142.32300895597587,142.60607139542955,33696.88932174199
2025-11-27 08:37:00+00:00,142.60607139542955,142.6662083940508,142.39456454084151,142.44676021782394,36454.60631853495
2025-11-27 08:38:00+00:00,142.44676021782394,142.58721936775305,142.32912128546184,142.48788852243842,30531.95211821111
2025-11-27 08:39:00+00:00,142.48788852243842,142.5977324102665,142.2880206732523,142.2968191307504,35358.77123232224
2025-11-27 08:40:00+00:00,142.2968191307504,142.3948074371051,142.18863518787543,142.29986237789967,31806.72714698789
2025-11-27 08:41:00+00:00,142.29986237789967,142.42346754523814,142.1489947141117,142.2218010239093,33201.93344654122
2025-11-27 08:42:00+00:00,142.2218010239093,142.3085832585325,142.0014165119115,142.11530742879108,34888.520643560994
2025-11-27 08:43:00+00:00,142.11530742879108,142.36135586669297,142.10120333677085,142.25810849259162,36303.90879652521
2025-11-27 08:44:00+00:00,142.25810849259162,142.3869408164025,142.14607320033295,142.2814014572082,31843.438347160085
2025-11-27 08:45:00+00:00,142.2814014572082,142.38998341614925,142.15238012203764,142.36926864153668,31577.00326724711
2025-11-27 08:46:00+00:00,142.36926864153668,142.5103515753954,142.21230019258,142.35727722315363,31609.445942647068
2025-11-27 08:47:00+00:00,142.35727722315363,142.57907881878833,142.28937172097298,142.4498213705607,32591.326948125872
2025-11-27 08:48:00+00:00,142.4498213705607,142.52047311666277,142.30227309399476,142.34018196156634,34173.4936798332
2025-11-27 08:49:00+00:00,142.34018196156634,142.43483549931716,142.17898082958442,142.32123722461785,32634.783985816022
2025-11-27 08:50:00+00:00,142.32123722461785,142.4340270383871,142.2117819416915,142.37511416558434,31552.33912615993
2025-11-27 08:51:00+00:00,142.37511416558434,142.41779732455214,142.18082821013562,142.31782716078152,34346.86955598316
2025-11-27 08:52:00+00:00,142.31782716078152,142.49691159910583,142.20432369507398,142.42024932357654,36999.201442532285
2025-11-27 08:53:00+00:00,142.42024932357654,142.5036145117335,142.24943733809909,142.40468789093015,33190.41595301012
